id,acquiring_company_id,acquired_company_id,term_code,price_amount,acquired_at
9626,264619,264616,,4600000,2013-09-16
9627,188,231215,,0,2013-09-16
9628,82174,264793,,1280000000,2013-09-16
9629,264819,63842,,0,2012-01-26
9630,264877,260007,,275000000,2007-06-01
9631,237526,260008,,0,2004-01-01
9632,59,27057,,0,2013-09-16
9633,1434,75708,,0,2013-09-16
9634,25684,264932,,60000000,2013-09-16
9635,264950,264954,,27700000,2013-09-16
9637,264975,264984,,0,2013-09-16
9638,259098,265070,,0,2013-09-12
9641,6760,265120,cash,675000000,2009-04-16
9643,8615,18324,,0,2013-09-17
9644,259098,265062,,0,2013-09-12
9645,326,176278,,0,2013-09-17
9646,2720,105519,,0,2013-09-17
9647,63311,264923,cash,0,2011-12-14
9649,11082,211984,,0,2013-09-17
9650,265272,265275,,141500000,2013-09-17
9651,24735,265403,,140000000,2013-09-18
9652,45235,3242,,0,2013-05-01
9653,11391,101312,,0,2013-09-18
9655,176628,144349,,0,2013-09-18
9656,237548,51097,,315000000,2013-09-18
9657,203763,265608,,0,2013-09-18
9658,265611,102849,,96000000,2013-09-18
9659,265614,259682,,115000000,2013-09-18
9660,265622,265625,,273000000,2013-09-18
9661,4967,209980,,0,2013-09-18
9664,3169,11132,,0,2013-09-19
9665,47255,158942,,0,2013-09-19
9666,225868,265949,,409000000,2013-09-19
9667,265962,265959,,0,2013-09-15
9668,43124,266132,,0,2012-05-31
9669,85143,266219,,0,2013-09-20
9670,266298,266297,cash,1,2013-08-13
9671,266399,25517,,0,2013-07-01
9672,266471,174912,cash_and_stock,0,2012-06-09
9673,51236,266555,,0,2013-09-20
9675,240697,164980,,1200000000,2013-07-23
9676,189208,204051,,0,2013-09-22
9677,49898,266566,,0,2013-09-22
9678,266646,266640,,15000000,2013-09-23
9679,180632,266738,,109000000,2013-09-23
9681,58916,152435,,0,2013-01-15
9683,266896,266894,,40000000,2013-09-23
9684,266915,266920,,0,2013-09-23
9686,28874,20062,,0,2010-02-01
9687,3316,4021,,0,2009-10-19
9688,257823,152371,,9400000000,2013-09-24
9689,267068,175951,cash,0,2013-10-01
9690,1080,267070,,0,2010-06-25
9691,13,240236,,0,2013-09-24
9692,267149,9949,,400000000,2013-09-25
9693,51828,267155,,53000000,2013-09-24
9694,46181,185341,,644000000,2013-09-24
9695,267171,267172,,0,2013-09-24
9696,36704,35399,,1650000000,2013-09-25
9697,267301,202131,cash,12500000,2011-07-26
9698,68231,54982,cash_and_stock,0,2011-06-10
9699,528,139762,,0,2013-09-25
9700,1080,230888,,0,2013-09-25
9701,31123,56899,,0,2013-09-25
9702,267403,267405,,14000000,2013-09-25
9703,59840,143700,,73000000,2013-09-25
9704,233534,267421,,4050000000,2013-09-25
9705,211687,139762,,0,2013-09-25
9706,267497,267496,cash,100000,2012-11-18
9707,333,46943,cash,800000000,2013-09-26
9709,11318,239331,,9000000,2013-09-26
9711,46951,146544,,0,2012-04-27
9712,72458,152853,,0,2013-09-01
9713,46951,57853,,0,2011-11-01
9714,46951,146544,,0,2012-08-01
9715,260655,9744,stock,865000000,2013-09-26
9716,34235,174431,,0,2013-09-26
9717,267726,221032,,584000000,2013-09-26
9718,267873,267872,,3190000,2013-09-26
9719,20,172783,cash,0,2013-09-27
9720,268216,267208,cash,0,2013-02-01
9721,75626,268222,,0,2013-09-26
9722,267885,236268,cash,1,2013-09-30
9723,45694,82678,cash_and_stock,0,2013-09-30
9724,35552,268486,,0,2013-09-30
9725,541,50187,,1300000000,2013-09-30
9726,71,16276,,20000000,2013-09-30
9727,193524,28085,,0,2013-09-30
9728,257213,66959,,0,2013-10-01
9729,232328,1042,,0,2012-03-15
9733,227815,268691,,373,2013-10-01
9734,29025,167842,,0,2013-04-01
9735,60005,21191,cash,0,2013-09-18
9736,268802,268801,,0,2012-01-01
9738,268818,268817,,20000000,2013-10-01
9741,268824,179828,,49,2013-10-01
9742,2175,38338,,324000000,2013-10-01
9743,15760,13778,,23000000,2013-10-01
9744,264142,268825,,20000000,2013-10-01
9745,12011,264251,,0,2013-10-01
9746,29,43172,,0,2013-10-01
9747,6952,1067,,0,2013-10-01
9748,7872,268863,,11,2013-10-02
9751,201171,268873,,1200000000,2013-10-02
9753,3246,268912,,0,2013-10-02
9754,29610,1078,cash,930000000,2013-10-02
9755,13779,268949,,1200000000,2013-10-02
9756,23663,144267,,0,2013-10-02
9758,16019,54588,,0,2013-10-02
9759,3169,32440,,0,2013-10-02
9760,269034,269032,stock,200000,2013-09-01
9761,59,153097,,40000000,2013-10-02
9762,59,268806,,0,2010-04-10
9763,269078,269080,,600000000,2013-10-02
9764,269082,269084,,1100000000,2013-10-02
9765,201649,38320,cash,65000000,2013-10-02
9766,219861,269088,,0,2013-10-02
9767,221508,269093,,97600000,2013-10-02
9768,269102,70369,cash_and_stock,27700000,2013-10-02
9769,34527,37426,,5000000,2013-10-03
9770,269304,55995,,0,2013-06-01
9771,269309,57372,,0,2013-01-01
9772,1654,55476,,50000000,2013-10-04
9773,6755,29261,,0,2012-08-31
9774,5744,254996,cash,375000000,2013-10-03
9775,3246,12071,,0,2013-10-03
9777,225119,269416,,16300000,2013-10-03
9778,269418,10232,,575000000,2013-10-03
9779,39479,269517,,0,2013-09-04
9781,201090,5233,,0,2013-09-11
9782,269649,163601,,0,2013-05-01
9783,170387,269674,,0,2013-10-02
9784,154000,269677,,0,2013-10-03
9785,5182,40745,cash,36000000,2011-03-01
9786,269786,25141,,60000000,2012-10-01
9787,189773,188295,cash_and_stock,0,2013-08-07
9789,46298,269945,,54000000,2013-10-04
9791,32771,269951,,0,2013-10-04
9793,4314,18075,,0,2010-09-23
9794,317,26554,,0,2010-10-07
9795,82304,270070,cash,1350000000,2013-10-07
9797,155895,56584,,0,2012-10-03
9798,270103,270108,cash,2170000000,2013-10-07
9799,38729,17567,cash,2500000,2013-09-30
9800,270147,270146,,0,2013-05-01
9801,13228,20672,cash,1400000,2013-10-07
9803,67716,270237,cash,600000000,2013-10-07
9805,15299,149918,,103000000,2013-10-07
9806,17181,17205,,65000000,2013-10-08
9807,258517,46060,,0,2009-09-14
9808,270293,58712,,0,2007-12-21
9809,140731,158464,,0,2013-04-01
9810,180632,58798,,0,2011-03-21
9811,270296,157660,,140000000,2012-11-01
9812,72156,63946,,0,2012-11-01
9813,154691,270395,stock,40000,2013-03-01
9814,1435,270451,,0,2008-01-01
9815,1435,270452,,0,2011-06-07
9816,1435,270453,,0,2011-06-07
9817,1435,270454,,0,2012-08-21
9818,1435,24784,,0,2013-02-20
9819,425,150781,,0,2013-09-01
9820,26738,27163,,22000000,2013-06-13
9821,81513,24290,stock,0,2012-11-05
9822,222268,151977,,0,2013-05-01
9823,16323,270518,,0,2005-01-01
9824,163437,17724,,0,2013-10-08
9825,81091,270527,,40000000,2013-10-08
9826,2507,147231,,0,2012-04-01
9827,270536,257971,,195000000,2013-10-08
9828,2507,59174,,0,2012-02-01
9829,69461,23882,,0,2013-10-08
9830,270583,270581,stock,0,2013-06-05
9831,270583,270582,stock,0,2013-06-05
9832,56171,43744,,0,2012-06-17
9833,42485,270603,,0,2007-12-14
9834,270613,17526,,0,2010-07-22
9836,31659,44139,,0,2010-04-13
9837,220409,16564,,0,2012-02-16
9838,12352,71639,stock,158000000,2013-10-09
9839,50,82843,,0,2013-10-09
9841,81499,10392,,0,2013-10-09
9843,2508,73808,,0,2012-01-01
9844,532,216270,,0,2005-04-11
9845,270729,61062,,0,2013-08-07
9846,17655,17656,cash_and_stock,255000000,2013-10-09
9847,270795,46833,,0,2010-01-01
9848,39040,1266,,0,2012-02-23
9849,197052,1846,,0,2011-03-02
9850,228272,44230,,0,2011-01-01
9853,270819,23691,,0,2011-05-18
9854,2605,6011,,0,2009-12-22
9855,7030,46901,,0,2011-11-01
9856,41452,10616,,0,2007-11-07
9857,5471,44303,,0,2011-04-01
9858,2602,44152,,0,2013-02-26
9859,640,1188,,0,2010-11-12
9860,66086,17248,,0,2011-04-12
9861,145623,27555,,0,2010-05-21
9862,270862,270861,,0,2012-06-01
9863,39106,43938,,0,2009-03-17
9864,7800,52544,,0,2013-04-09
9865,10856,38873,,0,2011-02-22
9866,26707,42278,,0,2011-07-25
9867,270876,31852,,0,2010-08-20
9869,42030,229,,0,2006-04-11
9870,31446,47642,,0,2013-08-20
9871,64755,41624,,0,2011-07-29
9872,184669,46392,,0,2012-01-01
9873,270900,80020,,0,2013-10-07
9874,33095,44083,,0,2009-11-02
9876,270909,23072,,0,2012-01-01
9877,7618,16618,,130000000,2013-10-10
9878,30511,270923,cash,0,2009-07-01
9879,271030,271034,,750000000,2013-10-10
9880,68807,166841,,15000000,2013-10-10
9881,271044,271047,,1800000000,2013-10-10
9882,271053,271054,,358000000,2013-10-09
9883,333,42544,,135000000,2011-01-01
9884,38716,44313,,8700000,2009-01-27
9885,147627,45636,,0,2011-12-28
9886,209533,53684,,0,2007-10-22
9887,271123,47095,,0,2010-09-01
9888,72345,143868,,0,2013-03-01
9889,31915,31868,,0,2009-03-01
9890,150719,123604,,0,2012-03-01
9891,73825,162796,,0,2013-04-01
9893,42408,43736,,0,2011-10-07
9894,43562,41082,,0,2012-12-01
9895,271141,51591,,0,2012-05-01
9896,35304,175581,,0,2012-01-01
9897,5990,31888,,85000000,2011-06-13
9898,41450,31754,,958000000,2013-01-22
9899,271159,14147,cash_and_stock,0,2013-09-01
9900,82208,33798,,0,2010-03-17
9901,25799,42234,,0,2008-11-10
9902,35419,85953,,0,2012-03-05
9903,32435,59608,,300000000,2012-11-01
9904,58846,245790,,0,2013-10-11
9906,15407,46283,,0,2011-11-14
9907,212531,36924,,0,2012-09-01
9908,13593,43410,,0,2012-04-01
9909,80764,47284,,0,2009-09-08
9910,43448,25984,,0,2011-04-06
9911,15297,26666,,0,2011-02-10
9912,29358,45611,,0,2006-01-01
9913,3407,6048,,0,2008-12-29
9914,231929,58118,,0,2006-04-25
9915,5473,58494,,0,2007-04-25
9916,19182,992,,0,2010-07-02
9917,36871,44407,,0,2012-04-02
9918,27810,45402,,0,2011-04-06
9919,81310,47399,,0,2010-07-02
9920,271559,271566,cash_and_stock,57500000,2013-10-07
9921,249422,9385,,0,2012-08-23
9922,271575,271577,cash,180000000,2013-08-08
9923,29,45014,,0,2013-10-13
9924,2602,40429,,0,2010-07-19
9925,263936,36939,,0,2012-04-03
9926,270862,271623,,0,2006-07-01
9927,270862,258179,,0,2008-01-01
9928,270862,271625,,0,2011-03-01
9929,270862,271626,,0,2005-01-01
9930,162011,34987,,0,2012-06-20
9931,29567,7442,,0,2011-09-14
9932,40233,40231,,0,2010-10-12
9933,5,73586,,150000000,2013-10-14
9934,24964,44571,,39000000,2010-12-22
9935,36710,259312,stock,3500000,2012-08-20
9936,36710,399,stock,10000000,2011-12-06
9937,271678,271682,cash_and_stock,75000000,2013-10-14
9938,159820,271692,cash,3000000,2013-09-30
9939,156572,271697,cash,0,2013-09-21
9940,65680,271820,cash_and_stock,30000000,2013-10-14
9941,24869,56728,,21500000,2013-10-14
9942,16612,20393,,0,2012-01-20
9944,2680,45971,,0,2011-06-21
9945,11082,12885,,0,2011-08-15
9946,4138,46415,,0,2008-03-19
9947,235782,25952,,0,2011-04-28
9948,271859,46984,,0,2013-04-01
9949,5622,271860,,0,2013-10-04
9950,3478,41834,,0,2011-12-07
9951,271876,46032,,35700000,2010-08-13
9952,38248,3507,,0,2009-10-12
9953,43258,1765,,0,2013-02-08
9954,2424,32625,,0,2010-01-01
9955,51396,5924,,0,2012-04-03
9956,29794,45612,,0,2009-12-16
9957,13450,218593,,440000000,2013-10-15
9958,178804,6300,,0,2011-02-28
9959,46150,44434,,0,2011-02-15
9960,66661,12840,,0,2010-09-08
9961,3848,25799,,0,2013-10-11
9962,3626,34152,,0,2010-05-04
9963,3169,46216,,0,2013-10-15
9964,2513,237080,,0,2013-10-15
9965,674,55187,,31000000,2005-07-28
9966,146630,55187,,0,2013-10-08
9967,272069,8458,,0,2012-11-01
9968,5990,38721,,0,2013-10-15
9969,1705,25306,,0,2013-10-15
9970,64488,30285,,0,2010-07-22
9971,224659,47009,,0,2011-04-19
9972,272103,25378,,0,2010-07-01
9973,184411,44889,,0,2007-07-19
9974,17124,48716,,3700000000,2012-02-17
9976,272107,36886,,0,2007-03-27
9977,10106,3050,,0,2009-12-01
9978,272113,45309,,0,2011-03-01
9979,70298,38210,,0,2012-08-29
9980,46320,38123,,0,2011-03-15
9981,2680,38204,,0,2012-11-08
9982,14914,46782,,0,2010-03-01
9983,20211,46425,,0,2012-04-10
9984,38904,48711,,0,2013-01-07
9985,10222,45534,,120000000,2007-02-05
9986,6383,45027,,0,2007-09-19
9987,272151,46159,,0,2012-01-11
9988,30504,25017,,0,2010-02-03
9989,2928,49245,,0,2006-12-15
9990,272159,2928,,0,2012-02-02
9991,272163,11990,,0,2011-09-19
9992,16618,49026,,0,2011-08-24
9993,18233,23127,,0,2012-09-22
9994,5182,46355,,0,2008-02-19
9995,144474,7638,,0,2013-07-11
9996,272178,24502,,0,2012-04-16
9997,153484,34545,cash_and_stock,35000000,2013-10-16
9998,31266,20497,,0,2011-10-13
9999,32268,21453,,0,2010-07-06
10000,224867,146622,,0,2013-06-01
10002,224367,272329,stock,0,2013-10-16
10003,272354,615,,0,2013-01-01
10004,85736,272359,cash,2400000000,2013-10-16
10006,2602,18223,,0,2011-06-23
10007,72214,21819,,0,2011-11-21
10008,5744,21528,,0,2012-10-12
10009,845,20263,,0,2009-08-01
10010,22254,47546,,0,2012-09-10
10011,1242,26325,,0,2010-10-06
10012,43806,30075,,0,2012-07-12
10013,269414,269410,,0,2013-10-17
10014,216605,269410,,0,2012-07-01
10015,2680,7230,,0,2013-10-17
10016,155904,272565,cash_and_stock,0,2013-05-15
10018,10106,46157,,0,2009-11-01
10019,715,163104,,0,2013-10-17
10020,230391,228126,,0,2011-08-01
10021,230391,227418,,0,2012-02-01
10022,230391,228121,,0,2012-05-01
10023,230391,272375,,0,2013-08-01
10024,272613,55826,,0,2012-03-08
10025,317,329,,0,2006-01-01
10026,34663,50880,,0,2012-11-29
10027,23241,33999,,0,2009-11-12
10028,272644,23074,,0,2010-02-22
10029,233587,53947,,0,2006-08-18
10030,39040,29408,,0,2010-10-19
10031,251368,56419,,0,2008-09-10
10032,272659,28445,,0,2012-11-08
10033,233040,3321,,0,2012-11-29
10034,145881,59424,,0,2010-04-01
10035,190686,11684,,0,2013-03-07
10036,17731,16140,,10000000,2011-12-28
10037,2823,56398,,0,2006-10-09
10038,272676,27754,,0,2009-05-12
10039,243003,17884,,0,2012-04-01
10040,272680,58384,,0,2009-04-14
10041,272684,59535,,0,2006-01-01
10042,5744,58605,,0,2011-08-23
10043,5182,28474,,0,2011-08-22
10044,26628,27895,,0,2010-05-06
10045,44120,59096,,0,2011-06-08
10046,15283,50764,,72500000,2007-12-07
10047,10222,5485,,0,2010-08-20
10048,34589,59163,,0,2006-04-26
10049,272709,7032,,0,2009-11-11
10050,272710,54064,,0,2013-01-01
10051,2506,6356,,0,2011-09-30
10052,51380,22718,,0,2011-04-04
10053,3824,59786,,0,2008-03-04
10054,661,80485,,0,2013-10-18
10055,79195,32094,,0,2012-11-09
10056,152060,23806,,0,2012-02-13
10057,272768,46409,,0,2013-07-11
10058,44467,83535,,0,2013-10-18
10059,11082,50920,,0,2013-02-11
10060,58623,24125,,0,2012-02-09
10061,49766,1787,,0,2011-06-15
10062,52885,20059,,0,2011-03-14
10063,272864,25917,,0,2012-04-23
10064,272867,20142,,0,2011-07-01
10065,2175,10427,,0,2010-06-24
10066,39255,16554,,0,2009-12-15
10067,52783,38575,,0,2011-10-24
10068,35425,27210,,0,2010-01-06
10069,30364,28400,,0,2010-09-12
10070,272904,27357,,0,2011-09-26
10071,10855,11296,,0,2012-01-01
10072,2041,1952,,0,2009-09-22
10073,31659,43775,,0,2010-12-30
10074,272926,272923,,0,2013-06-01
10075,272926,272924,,0,2012-09-01
10076,272926,272925,,0,2010-05-01
10077,23911,65051,,0,2010-12-01
10078,13867,23107,,0,2011-12-20
10079,266912,16047,,0,2011-08-26
10080,272933,62708,,0,2011-06-23
10081,5807,15470,,0,2013-06-01
10082,160679,60129,,0,2012-01-17
10083,272941,29367,,0,2011-03-18
10084,34091,18135,,0,2012-09-04
10085,272942,49260,,0,2011-08-31
10086,35216,54956,,0,2013-02-01
10087,31041,19670,,0,2011-12-01
10088,272943,54159,,0,2013-05-09
10089,272945,40324,,0,2011-11-22
10090,272948,26892,,0,2012-09-24
10091,100704,13716,,0,2011-02-17
10092,6922,49005,,0,2012-08-01
10094,28922,10527,,0,2011-12-31
10095,22932,24346,,0,2011-11-21
10096,9521,21371,,0,2010-07-01
10097,6676,26591,,0,2010-07-08
10098,158541,46119,,0,2012-01-01
10099,3394,10204,,0,2011-07-27
10100,53254,21082,,0,2011-01-27
10101,26239,45356,,0,2010-04-07
10102,69604,45079,,0,2013-01-01
10103,16675,11888,,31000000,2012-07-26
10104,1319,43747,,0,2010-05-01
10106,20710,37243,,0,2010-12-01
10107,172626,531,,0,2012-01-01
10108,225979,42515,,0,2011-02-01
10109,163,210911,cash,30000000,2012-10-10
10110,21154,273107,cash,191000000,2013-10-18
10111,5473,29952,,0,2010-12-13
10112,273159,49689,,0,2010-12-10
10113,82954,141425,,0,2012-09-01
10114,66739,49358,,0,2010-09-13
10115,9742,15833,,0,2011-02-19
10116,273188,273194,,0,2013-07-16
10117,9521,59774,,2500000,2009-10-15
10118,39541,56582,,0,2007-05-15
10119,40896,51756,,0,2009-12-17
10120,8583,61821,,40000000,2012-03-01
10121,240144,44608,,0,2012-07-03
10123,40872,273397,,0,2013-10-21
10124,40872,273404,,0,2013-10-21
10125,236444,273464,cash,36000000,2013-10-21
10127,26707,68733,,200000000,2013-10-21
10128,70571,43199,,0,2011-01-11
10129,74565,70571,,0,2012-02-15
10130,58320,48956,,0,2008-06-10
10131,59,273639,,23000000,2013-10-20
10132,85,16938,,0,2010-06-09
10136,231890,191839,,0,2013-04-22
10137,20,18005,,0,2013-10-22
10138,52578,223610,cash,310000000,2013-10-23
10139,256,44071,,0,2013-10-22
10140,22851,81497,,0,2013-10-22
10141,52543,83651,,0,2013-10-22
10143,273942,157516,,0,2013-05-01
10144,29,273967,,0,2013-10-23
10145,11118,172780,,0,2013-10-23
10146,1242,161085,cash,0,2013-10-04
10147,26502,274002,cash,151000000,2013-03-05
10148,2537,274011,,0,2013-10-23
10149,15967,274036,,0,2013-10-23
10150,196513,274037,,6850000000,2013-10-23
10151,2680,65979,,400000000,2013-10-24
10152,274044,274045,,280000000,2013-10-23
10153,274050,274053,,265000000,2013-10-24
10154,235856,15691,,0,2011-04-11
10155,65978,209591,,33000000,2013-10-24
10156,271678,15066,,0,2013-10-24
10157,271678,240824,,0,2013-10-24
10158,271678,154603,,0,2013-10-24
10159,216469,263314,,0,2013-02-01
10160,274169,274254,,9200000,2013-10-24
10161,206491,65986,,620000000,2013-10-24
10162,8759,274258,,5400000000,2013-10-24
10163,274345,274346,cash,388800000,2013-10-24
10164,211490,274388,,0,2013-10-25
10165,188572,274416,,0,2013-10-25
10166,43210,261146,stock,0,2013-10-25
10167,274482,274480,cash,0,2009-04-01
10168,274482,274481,cash,0,1986-07-15
10169,274505,274504,,0,2013-10-11
10170,274817,274814,cash,250000,2013-02-05
10171,274817,274815,cash,80000,2013-01-18
10172,274817,274816,cash,75000,2013-01-30
10173,10475,58646,cash,310000000,2013-07-15
10174,10475,27142,,400000000,2013-07-15
10176,12443,667,,0,2013-02-04
10178,26266,67264,cash,525000000,2013-10-28
10179,49254,1564,,0,2013-10-29
10180,275136,275137,cash_and_stock,56400000,2013-10-21
10181,275144,275145,cash,24750000,2013-10-28
10183,275200,16907,,0,2011-01-01
10184,186511,275376,cash_and_stock,540000,2010-01-01
10185,2508,136761,,0,2013-10-29
10186,3855,74669,,0,2013-10-29
10187,26797,275459,cash,190000000,2013-10-29
10188,19410,35007,,130000000,2013-10-30
10189,275155,175040,cash_and_stock,0,2013-10-14
10190,275765,275764,cash,1750000,2001-03-01
10191,83728,80621,cash,0,2011-05-01
10192,9996,64694,,0,2013-10-30
10193,206630,164634,,0,1996-01-01
10194,206630,275790,,0,2000-08-01
10195,206630,275791,,0,2012-11-01
10196,206630,275792,,0,2011-12-01
10197,206630,275793,,0,2007-12-01
10198,206630,173925,,0,2006-08-02
10199,206630,18831,,0,2006-01-01
10200,206630,275794,,0,2003-08-07
10201,206630,173929,,0,2002-04-29
10202,206630,275795,,0,2002-01-01
10203,206630,275796,,0,2000-05-01
10204,206630,275797,,0,2000-01-01
10205,206630,275798,,0,1998-12-01
10206,206630,175125,,0,1998-01-01
10207,206630,275799,,0,1996-01-01
10208,206630,275800,,0,1995-01-01
10209,206630,275801,,0,1977-01-01
10210,206630,212292,,0,2001-02-01
10211,206630,64583,,0,2001-01-01
10212,2537,37370,,0,2013-10-30
10213,14904,84,cash,119000000,2013-10-31
10214,65984,101519,,262500000,2013-10-29
10215,16077,10253,,145000000,2013-10-30
10216,215115,275958,,1640000000,2013-10-31
10217,275963,275964,,42300000,2013-10-31
10218,163729,272349,,0,2013-10-01
10219,29923,276087,,0,2013-10-31
10220,29794,158841,,0,2013-10-31
10221,4018,51271,cash,1850000000,2013-08-14
10222,276131,225697,,0,2013-10-31
10223,11391,70928,,0,2012-04-17
10224,213981,58686,,0,2012-11-30
10225,276328,276322,,0,2013-03-07
10226,256185,276329,,0,2013-08-08
10227,256185,276330,,0,2013-08-08
10228,276350,276349,,0,2012-03-01
10229,68177,68177,cash_and_stock,0,2009-09-01
10230,183787,276619,,0,2013-11-03
10231,276618,276620,,64000000,2013-11-01
10232,276624,276625,,0,2013-11-02
10233,276633,44529,,1750000000,2013-09-03
10235,276841,276842,,0,2013-11-04
10236,276848,276849,,0,2013-11-04
10238,276730,200547,,2700000000,2013-11-04
10239,219391,276941,,985000000,2013-11-04
10240,219310,276945,,95000000,2013-11-04
10241,425,195828,,0,2013-11-05
10242,277018,276603,cash_and_stock,5700000000,2013-11-05
10244,273012,32390,cash_and_stock,1600000000,2013-11-05
10245,5229,64644,,0,2006-03-10
10247,13217,48552,cash_and_stock,40000000,2013-11-05
10248,277229,140057,,0,2013-11-01
10249,277233,277231,stock,170000000,2013-11-04
10250,26628,68222,cash,272000000,2013-11-05
10251,277241,277242,cash_and_stock,8600000,2013-11-05
10252,10711,56247,,0,2013-11-06
10253,66277,138790,,0,2013-11-06
10254,277476,20080,,0,2003-12-01
10255,239321,59278,stock,270000,2012-04-01
10256,277500,255163,,890000000,2013-11-06
10257,14008,60338,cash_and_stock,1170000000,2013-11-05
10258,277578,47475,,0,2013-11-07
10259,98679,277584,,0,2013-10-26
10262,277632,277631,cash_and_stock,0,2012-05-16
10263,9891,65007,,0,2010-11-01
10264,218863,73644,cash,0,2013-11-07
10266,141620,200534,,2600000000,2013-11-07
10267,270350,277914,,270000000,2013-11-08
10268,164926,277936,,0,2012-09-11
10269,40606,239906,,0,2004-01-01
10271,278043,278049,,0,2013-11-08
10272,85176,140680,,0,2013-11-08
10273,95870,190614,cash_and_stock,250000,2012-05-18
10274,95870,190613,stock,1000,2011-11-15
10275,12906,1254,cash_and_stock,30000000,2013-11-10
