id,object_id,degree_type,subject
55242,p:192436,BS,Electrical Engineering
55243,p:203781,MS,Information Technologies and Telecommunications
55244,p:211826,MBA,Strategy and Innovation
55245,p:211826,BS,Marketing
55246,p:203781,BS,Computer Science
55247,p:211655,BS,Accounting
55248,p:211655,MBA,Finance and Management
55249,p:25507,,Computer Science & Economics
55250,p:3175,BS,Political Science
55251,p:211658,JD,
55252,p:211658,BA,
55253,p:41114,BA,Psychology Honors
55254,p:211828,BA,Mass Communications
55255,p:211659,BA,Economics
55256,p:211659,degree,
55257,p:74953,,
55258,p:74953,,
55259,p:74952,,
55260,p:74952,,
55261,p:74952,,
55262,p:211832,JD,
55263,p:211832,BS,"Computer Science, Industrial Management"
55264,p:140265,,entrepreneurship
55265,p:140265,BA,Philosophy and Computer Science
55266,p:140265,,
55267,p:199020,MS,Finance
55268,p:199020,,"Bsc, Economics, History"
55269,p:7320,MS,Marketing
55270,p:148860,MBA,Accounting
55271,p:148860,BA,Accounting
55272,p:211830,MS,Mathematics
55273,p:74954,,
55274,p:211830,BS,
55275,p:148862,MBA,
55276,p:148862,BS,Marketing
55277,p:98927,MBA,Marketing
55278,p:98927,BS,Management Information Systems
55279,p:25143,BS,Computer Science
55280,p:211831,BS,Electrical Engineering
55281,p:211656,BS,Civil Engineering
55282,p:148861,MBA,Finance
55283,p:211657,BA,political science
55284,p:211657,law degree,
55285,p:211637,BA,History
55286,p:211637,,
55287,p:210044,MBA,
55288,p:210044,BSChE,Chemical Engineering
55289,p:211829,,
55290,p:210046,BA,Accounting
55291,p:211833,BS,Organizational Behavior
55292,p:210045,PhD,Pharmacology
55293,p:211861,MS,
55294,p:122958,BA,Economics
55295,p:37839,BS,Electrical Engineering
55296,p:37839,MBA,
55297,p:118534,MS,
55298,p:173154,BBA,Accounting
55299,p:211876,Degree,Law
55300,p:211876,Degree,Economic Law
55301,p:201723,BS,Language and Literature
55302,p:46091,BA,
55303,p:201723,Ph.D. Candidate,Natural Language Processing
55304,p:196726,BS,Accounting
55305,p:196726,,
55306,p:27841,JD,Law
55307,p:27841,BA,Economics and Political Science
55308,p:388,MBA,
55309,p:388,BA,Physics and Business
55310,p:46090,degree,
55311,p:46090,MSSE,Software Engineering
55312,p:207236,,
55313,p:207236,,Computer Science
55314,p:211638,MBA,Finance
55315,p:211638,BS,Finance / Japanese
55316,p:211886,BE,Electronic and Communication Engineering
55317,p:207234,,
55318,p:211877,JD,
55319,p:211877,BA,
55320,p:157194,B.S. M.S.,"Mathematics,Computer Science"
55321,p:207235,,
55322,p:207235,,
55323,p:207238,MS,Business
55324,p:207238,MS,Business
55325,p:211895,MBA,General Management
55326,p:211895,BA,American History/International Relations
55327,p:46089,MBA,Entrepreneurship & Technology
55328,p:46089,MENG,Manufacturing Engineering
55329,p:81138,BA,Psychology
55330,p:81138,MA,Communications Management
55331,p:211899,MBA,
55332,p:211899,JD,
55333,p:211899,BA,Accounting and Business Administration
55334,p:100571,MBA,business administration
55335,p:100572,BA,Applied Mathematics
55336,p:100572,MS,Computer Science
55337,p:211905,,Computer Engineering
55338,p:153921,MBA,"Marketing, Entrepreneurial Studies"
55339,p:153921,BS,Mechanical Engineering
55340,p:211904,BS,Mathematics
55341,p:211904,MS,Industrial Robotics
55342,p:211910,MS,Innformation Science
55343,p:211910,MBA,Finance
55344,p:6732,PhD,computer science
55345,p:6732,MS,mathematics
55346,p:211915,,
55347,p:211915,,
55348,p:6733,MS,mathematics
55349,p:211917,JD,
55350,p:211917,BS,
55351,p:211731,graduation,
55352,p:211731,,
55353,p:211920,MBA,"Marketing, Finance"
55354,p:211920,BSME,Mechanical Engineering
55355,p:211732,Bachelors of Business Administra,finance
55356,p:211732,MBA,
55357,p:211733,MBA,International Business
55358,p:211925,Bachelors Degree,
55359,p:211925,PhD,
55360,p:194922,BTECH,
55361,p:194922,Masters in Computer Engineering,
55362,p:211933,MS,Business Administration
55363,p:211933,,Business Administration
55364,p:211933,BS,Economics of New Technologies
55365,p:199697,MS,Aerospace Engineering
55366,p:199697,BS,Electrical Engineering
55367,p:211944,BA,Psychology
55368,p:211945,BA,Management Science and Public Policy
55369,p:211946,BA,Economics
55370,p:211946,MBA,
55371,p:211947,BA,Liberal Arts
55372,p:211955,,Business & Finance
55373,p:211956,MBA,
55374,p:211956,,PPE
55375,p:211956,,Economics
55376,p:211372,LLB,Law
55377,p:16370,BS,computer science
55378,p:211836,BS,
55379,p:211973,JD,High  Technology Law
55380,p:211973,MS,"Database, Suftware Engineering"
55381,p:211980,MS,Management and Industrial Engineer
55382,p:211980,MS,ECONOMICS AND MANAGEMENT
55383,p:211835,MBA,
55384,p:211835,BS,Chemistry
55385,p:75552,MS,Biochimistry
55386,p:211834,MBA,Strategic Planning & Finance
55387,p:211834,BS,Electrical Engineering and Computer Science
55388,p:211986,MS,International Business - Strategy & Innovation Management
55389,p:211986,BS,International Business
55390,p:66760,MS,Electrical Engineering
55391,p:66760,BS,Electrical Engineering
55392,p:24760,BA,
55393,p:24760,MBA,
55394,p:211997,Diploma,Aircraft engineering
55395,p:154530,MBA,
55396,p:154530,BS,Industrial Engineering
55397,p:212002,barchelor,computer science
55398,p:212002,barchelor,marketing
55399,p:212003,MA,
55400,p:212010,BTECH,Mechanical Engineering
55401,p:212010,Post Graduate Degree,Management
55402,p:212012,Law Degree,
55403,p:212012,BA,
55404,p:212012,MS,Journalism
55405,p:212017,BA,Psychology
55406,p:46113,MBA,
55407,p:212027,MS,
55408,p:212027,MBA,
55409,p:156975,MS,International Finance
55410,p:212037,MBA,
55411,p:212037,BS,Engineering
55412,p:212023,Graduation,
55413,p:212023,MBA,
55414,p:212040,MS,
55415,p:212040,MS,
55416,p:49356,MA,
55417,p:212041,Degree,Law
55418,p:212045,Degree,Engineering Science
55419,p:212046,BA,
55420,p:212047,PhD,Economics
55421,p:212047,Degree,Economic Sciences
55422,p:6092,BS,Finance
55423,p:6092,MBA,Business
55424,p:24663,,
55425,p:59912,MS,Mathematics
55426,p:60182,MBA,
55427,p:60182,"Diploma,MSC",Physics
55428,p:60182,DEA,Science et Structure des Materiaux
55429,p:60182,,"Ingenieur Physicien, Material Physics and Engineering"
55430,p:212020,PhD,Medicinal Chemistry
55431,p:67731,MBA,
55432,p:67731,MBA,
55433,p:67731,BS,Hotel Administration
55434,p:31994,MBA,Marketing
55435,p:31994,Grad. Diploma,Advanced Computing
55436,p:31994,BENG,Engineering
55437,p:212080,BS,Computer Science & Artificial Intelligence
55438,p:178924,BS,Business/Accounting
55439,p:111240,BS,Electrical Engineering
55440,p:212084,BS,Computer Science & Electrical Engineering
55441,p:178923,BS,
55442,p:178925,BA,Government
55443,p:111239,BS,Computer Science
55444,p:178926,Bachelor of Arts Degree,Political Science
55445,p:212085,BA,Economics & Communications
55446,p:103103,MBA,Marketing
55447,p:81254,MBA,
55448,p:81254,BS,Chemistry
55449,p:212050,,Ground Communications
55450,p:212050,,Airborne Radar Systems
55451,p:212087,BA,Business Management
55452,p:212088,BS,"Economics, Management and Information Systems"
55453,p:68982,BS,Chemical Engineering
55454,p:106075,JD,Law
55455,p:106075,MBA,Finance
55456,p:106075,BBA,"Management, Finance, Accounting"
55457,p:85415,,
55458,p:106078,MS,Aerospace Engineering
55459,p:106078,BS,Aerospace Engineering
55460,p:106079,BS,Electronic Engineering Technology
55461,p:93244,BS,
55462,p:29831,Degree,Marketing
55463,p:29831,,Accounting Technician
55464,p:72303,,
55465,p:212008,MS,Information Technology and Management
55466,p:212008,M.Litt,History
55467,p:212004,BBLS,Bachelor of Business & Legal Studies
55468,p:212005,MBA,
55469,p:212005,,
55470,p:212006,,"Studio Art, Art, Psychology"
55471,p:212007,BS,Information Technology
55472,p:212009,BA,Marketing
55473,p:21532,BS,Finance
55474,p:212095,MS,"Food Culture and Communications, Cum Laude"
55475,p:212095,BS,"Journalism, Political Sciences"
55476,p:76044,,
55477,p:212099,,Political Science
55478,p:211934,BA,Finance
55479,p:56375,,
55480,p:211935,BA,Business/Psychology
55481,p:211940,,"Bachelor of Applied Science (B.A.Sc.), Electrical Engineering and Management Science"
55482,p:15638,BA,Geographic Information Systems
55483,p:190154,Bachelor of Business Administrat,Entrepreneurship/Entrepreneurial Studies
55484,p:80660,BA,
55485,p:212107,BA,
55486,p:212108,,"Executive Education, Finance and Accounting for Non Financial Executives"
55487,p:212108,,"BE, Chemical Engineering"
55488,p:212108,,"BE, Chemical Engineering"
55489,p:501,BA,Geography
55490,p:54204,BBA,Accounting
55491,p:502,LLB,Law
55492,p:502,LLM,Tax Law
55493,p:54203,BE,
55494,p:54203,MBA,
55495,p:66724,,
55496,p:212112,,MBA
55497,p:212112,,"Co-op Scholarship, Information Systems Management, Information Systems"
55498,p:211809,Certificate,Design Thinking
55499,p:211809,Certificate,Economics
55500,p:212123,,Perito tecnico industriale Capo tecnico specializzazione informatica e telecomunicazioni
55501,p:212123,,ECDL N° IT 749944
55502,p:212123,,Facoltà di Economia e Commercio
55503,p:196755,BA,"Communications, Advertising Emphasis"
55504,p:212124,MS,Innovation Management
55505,p:212124,MBA,Business Administration
55506,p:212124,Green Belt,Six Sigma
55507,p:212124,BS,Economics
55508,p:212118,MBA,
55509,p:212118,BS,Finance
55510,p:212125,Laurea,Economy and Marketing
55511,p:196905,,Computer Science
55512,p:211595,Graduate Diploma,"Computing, Java, C, SQL, hardware fundamentals, OS concepts, SE analysis and design"
55513,p:211595,Advanced Diploma in Sound,"Sound Engineering in film & TV, radio, and music production"
55514,p:198520,,
55515,p:55413,,
55516,p:119729,Engineer,IT & Software design
55517,p:212115,MBA,"Marketing, Finance"
55518,p:212115,BS,"Computer Science, Economics"
55519,p:172315,,"B.S., Dual Major, Business Management & Finance, John F. Welch College of Business"
55520,p:172315,,"Entrepreneurship, Small Business Studies"
55521,p:212117,PhD,Physics
55522,p:212117,BS,Physics
55523,p:211841,Treasury Cash Management course,
55524,p:211841,BS,"Business Administration, Accounting"
55525,p:211841,AA,Business - Real Estate
55526,p:210802,,Business
55527,p:210802,Corporal,Urheilukoulu
55528,p:210802,Ylioppilas,Gymnasium
55529,p:212130,Postgraduate degree (DEA),Statistics and quantitative finance
55530,p:212122,BE,
55531,p:212130,Postgraduate degree (DEA),Statistics and quantitative finance
55532,p:212130,MS,Applied Mathematics
55533,p:208615,MBA,
55534,p:208615,Business Economics,BS
55535,p:212060,BA,"Informatics, Social Computing"
55536,p:212060,BBA,Marketing
55537,p:212126,BA,
55538,p:151541,BBA,Finance
55539,p:190193,MBA,Finance and Marketing
55540,p:190193,BBA,Finance and Marketing
55541,p:190193,,
55542,p:212127,MS,Information Networking
55543,p:212127,BS,Computer Engineering
55544,p:212135,,"Business, Marketing, eCommerce, Programming, Networking, Web Design"
55545,p:212116,,"Business, Accounting / Information Systems"
55546,p:201096,BBA,Business Administration and Management
55547,p:75903,,"BA, Music"
55548,p:75903,,
55549,p:212119,BA,
55550,p:209325,,
55551,p:209325,,
55552,p:209325,,
55553,p:209325,,
55554,p:212144,dual degree,political science and economics
55555,p:156657,BA,
55556,p:156657,MS,
55557,p:212140,MS,Advertising
55558,p:212140,BCOM,Marketing Management
55559,p:212148,BA,Political Science
55560,p:212153,Electrical Engineering,
55561,p:211743,MBA,Finance and Marketing
55562,p:211743,BA,"Political Science and Government, East Asian Studies with concentration in Mandarin Chinese"
55563,p:692,PhD,Engineering
55564,p:692,BE,Mechanical and Aerospace Engineering
55565,p:212141,BComm (Co-Op),Marketing Managemenet
55566,p:212158,BGS,"Business, Communication, Political Science; Minor in Public Service and Leadership"
55567,p:212157,BA,English and Communication
55568,p:151523,MBA,
55569,p:151523,,Computer Science
55570,p:212142,BCOM,Marketing
55571,p:212142,,International Business
55572,p:212142,,
55573,p:212156,BA,"Political Science, Sociology, Economics, AAA+++"
55574,p:121496,BA,Communication and Media Studies
55575,p:67954,,"Information technology, publishing, mass media"
55576,p:198935,,"MBA Gerencia de Projetos, MBA"
55577,p:198935,,"Tecnólogo de Redes, Informática"
55578,p:205765,BTECH,Computer Engineering
55579,p:198934,,"Bacharel em Engenharia de Computação, Computer Engineering"
55580,p:198934,,"Bachelor of Science Degree in Computer Science, Informatics"
55581,p:212149,MBA,
55582,p:212149,BS,Finance
55583,p:1282,Degree,Degree
55584,p:212150,BS,
55585,p:212150,JD,Law
55586,p:1284,Degree,Computer Arts
55587,p:1284,Degree,Computer Science
55588,p:196575,PhD,Management and Organization
55589,p:169272,,
55590,p:169272,,
55591,p:56264,MS,Computer Science
55592,p:56264,BS,Computer Science
55593,p:212170,MBA/MSA,Sports Administration
55594,p:212170,BS,"Business Administration, Management & Strategic Leadership"
55595,p:212171,BS,"Music, Business"
55596,p:41862,MS,Materials Science and Engineering
55597,p:41862,BS,Physics
55598,p:41862,BS,Electrical Engineering
55599,p:169268,,"Master of Science (M.Sc.), Biochemistry"
55600,p:169268,,"Bachelor of Science (B.Sc.), Biochemistry and Molecular Biology"
55601,p:169268,,"Nihongo Gakko, Japanese, Japanese Language for Monbusho Scholarship Holders"
55602,p:169268,,"Ph.D., Molecular Biology, Cell Biology, Genetics"
55603,p:171444,BS,
55604,p:42071,Degree,Degree
55605,p:12959,Master's Diploma,Patisserie and Baking
55606,p:212175,BS,Business
55607,p:212175,AS,Business
55608,p:212177,BA,Political Science
55609,p:96758,BS,Civil Engineering
55610,p:96758,,Civil Engineering
55611,p:212180,Corporate Accounting,
55612,p:212180,BBA (Hons),"Majored in Accountancy, elective in Psychology and Law"
55613,p:212181,BS,summa cum laude Mechanical Engineering
55614,p:212181,,engineering and economics
55615,p:212183,BA,Political Science
55616,p:173369,BS,Mathematics
55617,p:146780,BA,Economics/ Political Science
55618,p:212185,,"BSc(Hons), Modern Languages (French & German)"
55619,p:212185,,
55620,p:26081,BA,Psychology
55621,p:145589,BA,Economics
55622,p:212151,BS,Math & Physics
55623,p:997,MBA,
55624,p:997,BTECH,
55625,p:1051,BS,Instrumentation
55626,p:116619,MBA,
55627,p:116619,BS,
55628,p:44246,BA,International Relations
55629,p:164714,BS,"Materials Science & Engineering, Electrical Engineering"
55630,p:190707,MBA,Finance and Marketing
55631,p:190707,BS,International Business
55632,p:190707,BS,European Management
55633,p:55612,Certification,Human Resources
55634,p:26084,Degree,Degree
55635,p:46041,,
55636,p:106188,MBA,"Finance, International Strategy"
55637,p:106188,Hon. B. Commerce,"Accounting, Finance, Economics"
55638,p:185521,BS,
55639,p:106189,BS,Electrical / Computer Engineering
55640,p:5034,,
55641,p:212218,BA,Communications
55642,p:9538,,
55643,p:212219,BA,Economics; Pre-Business
55644,p:212228,MS,Computer Science
55645,p:212228,BS,"Summa Cum Laude, Computer Science"
55646,p:98310,BA,Economics
55647,p:14294,MS,Information Management
55648,p:104070,BS,Civil Engineering
55649,p:128145,MBA,
55650,p:128145,BE,
55651,p:107329,MA,Information Technologies in Design
55652,p:107329,BA,Visual Communication Design
55653,p:212189,MBA,
55654,p:212189,BA,Quantitative Economics
55655,p:17144,PhD,Energy & Resources
55656,p:17144,BS,Mechanical Engineering
55657,p:212221,PhD,Computer Science
55658,p:212221,BS,Computer Engineering
55659,p:211768,LLB,Law
55660,p:211768,MBA,
55661,p:165093,MBA,
55662,p:165093,BS,Business Administration
55663,p:212222,,"Meslek Yüksek Okulu, Bilgisayar Programc?l???"
55664,p:212222,,"Anadolu Teknik Bölümü, Bilgisayar ve Web Programc?l???"
55665,p:212223,,International Trade programme
55666,p:212241,BA,Philosophy
55667,p:165095,MBA,
55668,p:165095,BA,English
55669,p:212225,BA,International Relations
55670,p:212225,,English
55671,p:212226,graduated,Mathematics
55672,p:9629,,Elektronics & Communications Engineering
55673,p:90174,biomedical engineering,
55674,p:165096,MBA,Business
55675,p:165096,BS,Physics
55676,p:19313,BA,Economics
55677,p:25363,BA,Anthropology
55678,p:165097,MBA,Finance & Economics
55679,p:165097,BA,Economics & Government
55680,p:41684,,
55681,p:70023,MBA,
55682,p:70023,BS,Economics
55683,p:212190,MBA,
55684,p:212190,BA,International Affairs
55685,p:66093,,
55686,p:117443,PhD,Civil & Environmental Engineering
55687,p:117443,BA / BS / MS,Engineering
55688,p:98311,,Industrial Engineer
55689,p:212255,BS,
55690,p:212255,MBA,
55691,p:212256,,computer science
55692,p:98312,,"Middle Eastern Studies, Arabic, Turkish"
55693,p:212257,,business administration
55694,p:212191,BA,American Studies
55695,p:212191,MA,American Studies
55696,p:212192,BA,
55697,p:212267,BCOM,School of Business
55698,p:212269,MBA,Business
55699,p:212193,BS,Industrial Engineering and Operations Researc
55700,p:212269,BA,Economics
55701,p:212194,BA,
55702,p:212194,JD,
55703,p:212195,BA,
55704,p:212195,BS,
55705,p:212195,MBA,
55706,p:18358,MBA,Marketing
55707,p:18358,BS,Finance
55708,p:50068,MA,Physics & Philosophy
55709,p:49798,MS,Physics
55710,p:49798,BA,Mathematics and Physics
55711,p:5834,BA,
55712,p:5834,Full Graduate Scholarship and As,
55713,p:212167,BCOM,
55714,p:165094,JD,Law
55715,p:165094,BA,American Government
55716,p:42404,BA,
55717,p:212285,"BA, Joint Honours",English & Philosophy
55718,p:212285,JD,Law
55719,p:49796,BS,Electrical Engineering
55720,p:49797,MPA,Public Administration
55721,p:49797,BA,Political Science
